Song Name,Lyrics
When the Morning Comes,"I went downtown to see my lady
She stood me up and I stood there waiting
It'll be all right
When the morning comes
Now I'm up in the air with the rain in my hair
I've got nowhere to go, I can go anywhere
It'll be all right
When the morning comes
Just in passing, I'm not asking
That you be anyone but you
When you come home, try to come home alone
It's so much better with two
Now I'm out in the cold, and I'm getting old
Standing here, waiting on you
It'll be all right
When the morning comes
When the morning comes
When the morning comes
Just in passing, I'm not asking
That you be anyone but you
When you come home, try to come home alone
It's so much better with two
Now I'm out in the cold, and I'm getting old
Standing here, waiting on you
It'll be all right
When the morning comes
When the morning comes
It'll be all right
When the morning comes
When the morning comes"
You've Lost That Lovin' Feeling,"You never close your eyes anymore when I kiss your lips
And there's no tenderness like before in your fingertips
You're tryin' hard not to show it (baby)
But baby, baby, I know it
You've lost that lovin' feelin'
Oh, that lovin' feelin'
You've lost that lovin' feelin'
Now it's gone, gone, gone, oh-oh-oh
Now, there's no welcome look in your eyes when I reach for you
And girl, you're startin' to criticize little things I do, oh-oh
Ooh, it makes me just feel like cryin' (baby)
'Cause baby, somethin' beautiful's dyin'
You've lost that lovin' feelin'
Oh, that lovin' feelin'
You've lost that lovin' feelin'
Now it's gone, gone, gone, oh-oh-oh
Baby, baby, I get down on my knees for you
(Get down on my knees)
If you would only love me like you used to do
Ooh-oh-oh (if you would only love me, love me)
We had a love, a love, a love you don't find everyday
(A love you don't find)
So don't, don't, don't let it slip away (away)
I said baby (baby), baby (baby)
I'm beggin' you, please
I'm beggin' you, please
I need your love (I need your love)
I need your love
So bring it on back (bring it on back)
Now bring it on back, now bring it on back
You've got to
Bring back that lovin' feelin'
Oh, that lovin' feelin'
Bring back that lovin' feelin'
'Cause it's gone, gone, gone
And I can't go on, oh-oh-oh
Bring back that lovin' feelin'
Oh, that lovin' feelin'
Bring back that lovin' feelin'
'Cause it's gone, gone, gone
Bring back that lovin' feelin'
Oh, that lovin' feelin'
Bring back that lovin' feelin'
'Cause it's gone, gone, gone
Bring back that lovin' feelin'
Oh, that lovin' feelin'
Bring back that lovin' feelin'
'Cause it's gone, gone, gone"
Say It Isn't So,"Say it
Say it isn't so
Say it
Say it isn't so
Say it isn't so painful to tell me that you're dissatisfied
Last time I asked you I really got a lame excuse
I know that you lied
Now wicked things can happen you see 'em goin' down in war
But when you play in a quiet way that bites it even more
Say it
Tell me what you want yeah I'll do it baby I promise right now
Say it
Who propped you up when you were stopped low motivation
Had you on the ground
I know your first reaction you slide away hide away goodbye
But if there's a doubt maybe I can give out a thousand reasons why
You have to say it isn't so
I say it isn't so
(It isn't so) I say it isn't so
(It isn't so) said it isn't so
(It isn't so) oh no
Say it
We like to be the strangers at the party, two rebels in a shell
Say it
You like to move with the best of them you know we move so well
Don't need someone to lean on, I know that there's an open door
But if I'm faced with being replaced I want you even more
So baby say it isn't so
say it isn't so
(It isn't so) I say it isn't so
(It isn't so) said it isn't so
(It isn't so) oh no
Say it
Say it isn't so
Say it
Say it isn't so
Say it
Say it isn't so
Why you gonna go, do you have to say
Do you wanna go ooh ooh baby
Say it isn't
Say say say it isn't so
(Say it isn't so)
(Say it isn't)
Why do you have to say it isn't
(Say it isn't)
(Say it isn't)
(Stop, say it isn't)
I know it's so hard for you
(Say it isn't)
So hard
(Say it isn't)
Don't say baby
(Stop, say it isn't)
There must be some other way
Don't have to
(Say it isn't)
Some other way
(Stop, say it isn't)
You gonna have to say
(Say it isn't)
(Say it isn't)
Don't have to say
(Stop, say it isn't)
You know I won't make you"
Family Man,"She had sulky smile
She took her standard pose as she presented herself
She had sultry eyes
She made it perfectly plain that she was his for a price
But he said, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might""
She wore hurt surprise
As she rechecked her make-up to protect herself
Dropped her price and pride
She made it totally clear that she was his for a night
But he said, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might""
She gave him her look
It would have worked on any other man around
He looked her up and down
She knew he couldn't decide if he should hold his ground
But he said, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might, yeah""
She turned, tossed her head
Unlike her opening move, her final exit line
He waited much too long
But by the time he got his courage up, she was gone
Then he screamed, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might""
He said, ""Leave me alone, I'm a family man
And I don't think I want it tonight""
Then he said, ""Leave me alone, I'm a family man
If you push me too far, I just might""
He said, ""Leave me alone, I'm a family man
And my bark is much worse than my bite""
He said, ""Leave me alone, I'm a family man
If you push me too far, I just might""
He said, ""Leave me alone, I'm a family man
Don't leave me alone 'cause I got to go home, please
""Leave me alone, I'm a family man
And I don't think I want it tonight"""
Las Vegas Turnaround (The Stewardess Song),"Sara's off on a turnaround
Flying gambling fools to the holy land, Las Vegas
Sometimes, she's here, and sometimes
She can't be found turnaround
Sara's off on a turnaround
Flying gambling fools to the holy land, Las Vegas
Sometimes, she's here, and sometimes
She can't be found turnaround
And Sara's off, half hiding, far above the clouds
High she flies, I know I've got to find her a place
She can push her toes around in
She needs a place where she can lounge
And wear a gown in Sara turnaround
Turn, turnaround
Sara's off on a turnaround
Flying gambling fools to the holy land, Las Vegas
Sometimes, she's here, and sometimes
She can't be found turnaround
Sara's off on a turnaround
Las Vegas, sometimes, she's not around, turnaround
In any night, well, she's here
Halfway around the world, oh, I could cry
And so, I know I've got to pray for delays
And for days 'til she's besides me
Ooh, all alone in her room
And her scattered clothes remind me
Sara, please (Sara turnaround)
Las Vegas turnaround (Sara, please)
She's going to Las Vegas (Sara, please)
Las Vegas turnaround (Sara, please)
She's going to Las Vegas (Sara, please)
Las Vegas turnaround (Sara, please)
She's going to Las Vegas (Sara, please)
Las Vegas turnaround (Sara, please)
She's going to Las Vegas (Sara, please)
Las Vegas turnaround (Sara, please)
She's going to Las Vegas (Sara, please)"
Everytime You Go Away,"Don't leave me all alone
I'm picking up the pieces (I'm picking up the pieces)
Don't leave me all alone
I'm picking up the pieces (I'm picking up the pieces)
Don't leave me all alone
I'm picking up the pieces (I'm picking up the pieces)
Don't leave me all alone
Hey
If we can solve any problem
Then why do we lose so many tears?
Oh, so you go again
When the leading man appears
Always the same thing
Can't you see
We've got everything
Going on and on and on
Every time you go away
You take a piece of me with you
Every time you go away
You take a piece of me with you, ooh
Go on and go free, yeah
Maybe you're too close to see
I can feel your body move
Doesn't mean that much to me
I can't go on
Saying the same thing
'Cause can't you see?
We got everything
Baby, even though you know
Every time you go away, yeah
You take a piece of me with you, oh
Every time you go away
You take a piece of me with you, ooh
Oh
I can't go on
Saying the same thing
'Cause, baby, can't you see?
We got everything
Going on and on and on
Every time you go away
You take a piece of me with you
Every time you go away
You take a piece of me with you
Picking up the pieces
Every time you go away (ooh)
You take a piece of me with you (be careful)
Every time you go away (every time you go)
You take a piece of me with you
You take a piece of me
Every time you go away (oh)
You take a piece of me with you (every time you go)"
Adult Education,Unavailable
Fall in Philadelphia,"There's a thunder storm 'a brewin'
And the day is turning gray
There ain't much to say about the weather
The shower stall is leakin'
And the ceiling's fallin' in
And I'm getting twenty bills to every letter
I've got to move myself out to the country
I'm lookin' out for any place at all
I'm gonna spend another Fall In Philadelphia
A roving band of youths beat up on Johnny
Everybody's gettin' richer sellin' that dope
Say, the stolen bikes are gathering by the thousands
Along with seven million people without a hope
I guess I have to face the fact as real
I think I feel my back up against the wall
I'm gonna spend another Fall In Philadelphia"
Had I Known You Better Then,"Were you ever so in love
You couldn't wait to get to sleep and dream
About the one you wish was there beside you
In the past few days, I've grown
To love your giggles on the phone
And how we hug so nicely
And from the first time that I saw you
Had I known you better then
I would've said those three old words
And from the first time I saw you
Had I known you better then
Now I'm gonna move away
Another town, another crazy day
Ooh, I want to stay and maybe hang around you
Call it luck (call it luck)
Call it fate
Call it a shame that we have met so late
And loved so lightly
And from the first time that I saw you
Had I known you better then (had I known you)
I would've said those three old words
And from the first time that I saw you
Had I known you better then
Had I known you better then, oh, hmm
Were you ever so much in love
You couldn't wait to get to sleep and dream
About the one you wish was right there beside you
And from the first time that I saw you
Had I known you better then (had I known you)
I would've said those three old words
And from the first time that I saw you
Had I known you better then
Had I known you better then
Had I known you, had I known you better
Had I known you, had I known you better
Had I known, had I known you better then
Had I known, had I known you better
Had I known, had I known you better
Had I known, had I known you better
Had I known, had I known you better"
Wait for Me,"Midnight hour almost over
Time is running out for the magic pair
I know you gave the best that you have
But one more chance
Couldn't be all that hard to bear
Wait for me please
Wait for me
Alright, I guess
That's more than I should ask
Why won't you wait for me
Please wait for me
Although I know the light is fading fast
You could go either way
Is it easier to stay
I wonder what you'll do
When your chance rolls around
But you gotta know how much
I want to keep you
When I'm away I'm afraid
It will all fall down
So wait for me please
Wait for me
Alright, I guess
That's more than I should ask
Why won't you wait for me
Please wait for me
Although I know the light is fading fast
Love is what it does
And ours is doing nothing
But all the time we spent
It must be good for something
Please forgive all the disturbance
I'm creating
But you got a lot to learn if you think
That I'm not waiting for you
So wait for me please
Wait for me
Alright, I guess
That's more than I should ask
Why won't you wait for me
Please wait for me
Although I know the light is fading fast
Yes it is
Waiting
You got a lot to learn if you think
That I'm not waiting for you
So wait for me please
Wait for me
Alright, I guess
That's more than I should ask
So why won't you wait for me
Please wait for me
Although I know the light is fading fast
Yes it is
You got a lot to learn if you think
That I'm not waiting for you
Wait for me please
Wait for me
Alright, I guess
That's more than I should ask
So won't you wait
So won't you wait"
Dry in the Sun,"We were fourteen days from Toronto
With a handmade highway
For a friend
Well, Dave figured
We were due to see a town
He thought he saw some smoke
Drift round the bend
It was ten o'clock
When the Mohawks hit
And the fun had just begun
They tied a friend of mine
With binder twine
And left him to dry in the sun
Well, Dave droped first
With an arrow in the head
And his horse Smiley she fell screamin'
Dave looked at me
And saw the blood in his hands
He stared ahead like he was dreamin'
It was ten o'clock
When the Mohawks hit
And the fun had just begun
They tied a friend of mine
With binder twine
And left him to dry in the sun
I made the bushes
Oh, I don't know how
And lay there silent and sobbin'
I looked at Dave
And I peered at Bill
I saw their life blood droppin'
As the Indians continue
I thought of the rhyme
I can't stop myself from repeatin'
They tied a friends of mine
Woth binder twine
And left him to dry in the sun"
It's Uncanny - 2015 Japanese Remaster,Unavailable
I'm Sorry,"Why don't you write me?
Call me on the phone
Send Western Union
You can find me home
I say, ""I'm sorry""
I said, ""I'm sorry""
You know I bled you
Led you on a lie
You say I fooled you
Who's the fool tonight?
I say, ""I'm sorry""
I said, ""I'm sorry""
High, love in motion
Walking on the ocean of your sorrow
Round, turned the tables, lost
I am a man with no tomorrow
You know that lopsided loving
Got me in the end
Looks like I'm done in
Now there's no pretending
Ooh, I'm sorry
I said, ""I'm sorry""
Oh, high, love in motion
Walking on the ocean of your sorrow
Round, turned the tables, lost
I am a man with no tomorrow
I said that, why don't you write me?
Call me on the phone
Send Western Union
You can find me home
I say, ""I'm sorry""
I said, ""I'm sorry"""
Method of Modern Love,Unavailable
Alone Too Long,"Just a little boy lost looking for a lamb in the all night city
Living in his lonely limousine
And though he never has to worry
He's the only one and only one he's ever gonna need
Absolutely he's in definite need
Of a woman, child,
And some better kind of love when the hot town's hurt him
And he knows how happy he could be
But he don't know if he can make it
Between the money and another lonely night
But now the time has come
Got to stay or run
Now the time has come
Oh maybe we've been Alone Too Long
And you don't want to be lonely
Another pretty face another body ache still awake three-thirty
Dial another number -- No one home
So he wastes his time with TV
And he wonders if he lost the only one
And wonders if he's free
Too afraid to see
How alone he could be
Oh maybe we've been Alone Too Long
And you don't want to be lonely"
Everything Your Heart Desires,"You say you can't stand to be
Tied so close to a lover, yeah
Ooh, you feel like a prisoner
And you wanna find someone who will let you out
Can't you see the heartbeat that you know so well
Is better than some strange one you're looking for?
Say you never know that strange one
Just might be me, yeah
Can't you see you have everything your heart desires?
So, why you want more?
If you have (if you have) everything your heart desires
Would you still want more?
You have everything your heart desires
Why do you want more?
(If you have) everything your heart desires
Would you still want more?
You tell me, your best friend's world seem beautiful?
But don't be fooled, it's nice world if you can get it
Yeah, what goes on behind closed doors you don't know
Maybe she cries herself to sleep every night
Sorry that the heartbeat that she knows so well
Ain't what she's looking for
You never know that strange heart
Just might be me
Baby, you have everything your heart desires
So, why you want more?
If you have (if you have) everything your heart desires
Would you still want more?
You have, oh, everything your heart desires
Why do you want more?
(If you have) everything your heart desires
Maybe you'll confess (ooh-ooh-ooh), girl, you'll see
If you want the world, if you want the world, think of me
No words can help (ooh-ooh-ooh), so don't be sad, oh, no
'Cause, baby, what you want is what, is what you have, yeah, hey
Do you still want me?
everything your heart desires
So, why you want more?
(If you have everything your heart desires) I can give you anything you want
(You have everything your heart desires) as long as you know
I got what you need, you got the key, oh, baby
I ain't gonna let you go
No, no, no, no, no, no, no, no, no, no, no, no
(You have everything your heart desires)"
I'll Be Around,Unavailable
Did It In A Minute,"When you find yourself alone
And when going out is coming home
You can count on the kid
'Cause there's nobody waiting around
Oh, oh, if you're not an easy mark
It's a shot in the dark that hits the heart
And I know (I know), I know (I know) when it's coming
I thought so anyway
Some things stay the same
And some are due for a change
I thought I had them all nailed down
But you turned it around, boy
You did it, you did it
You did it, you did it
You did it in a minute (you did it)
I know, I know, I know, I know
You did it, you did it
You did it, you did it
You did it in a minute (you did it)
Well, I still can't say I know
When a love is real or touch and go
And if two can be one
Who is the one to become?
Oh, oh, am I quick enough to see
When I'm ready and it's right for me?
I say, I say, I say, I say
That I want it, I think so anyway
Everybody always laughs at love
But what they want is to be proven wrong
Then you came along
Oh, you did it, you did it
You did it, you did it
You did it in a minute (you did it)
I know, I know, I know, I know
Oh, you did it, you did it
You did it, you did it
You did it in a minute (you did it) yeah
I know, I know, I know, I know
You did it, you did it
You did it, you did it
You did it in a minute (you did it)
I didn't it really plan it
But you did it, you did it
You did it, you did it
You did it in a minute (you did it)
I know, I know, I know, I know
Oh, you did it, you did it
You did it, you did it
You did it in a minute (you did it)
I want someone that proves I am wrong
You did it, you did it
You did it, you did it
You did it in a minute (you did it)
I know, I know, I know, I know
You did it, you did it
You did it, you did it
You did it in a minute (you did it)
You're messing with my love life
You did it, you did it
You did it, you did it
You did it in a minute (you did it)
I know, I know, I know, I know
You did it, you did it
You did it, you did it
You did it in a minute (you did it)..."
Possession Obsession,"You know there's something you need
Right here and now
To fill the space inside of yourself, ooh
With money, love or power
When you want to have the number one, first-run anyone
You're crazy 'til you own them
You ought to know better than that, girl
The more that you buy, the less you get back
You could say
It's a case of possession obsession
Just a taste of (possession obsession)
Brings a case of (possession)
I hear you say (gimme, gimme)
Now, gimme, gimme, gimme
(Gimme, gimme) Yeah
The compulsion to count, the percentage of time
Spent between two lovers
Can turn an hour into a crime, ooh
All the good times suffer
Though you know it's only jealousy, but you can't help but be
Haunted by your passion
Now, don't you know it's a matter of fact?
The more that you take, the less you give back
I can say
It's a case of possession obsession
Just a taste of (possession obsession)
Brings a case of (possession)
I hear you say (gimme, gimme)
Now, gimme, gimme, gimme
(Gimme, gimme) Yeah (obsession)
Ooh, gimme, gimme
(Gimme, gimme) Gimme a hand, yeah, yeah
Ooh, it's a case of possession obsession
Just a taste of (possession obsession)
That brings a case of (possession)
But I hear you say (possession)
Now, don't you know it's a matter of fact?
The more that you take (gimme some)
The less you give back, yeah, yeah
Obsession
The possession, oh, the possession, oh
(Gimme some) Gimme some, ayy
Just a taste of possession obsession
Gimme, gimme, gimme, gimme, yeah, yeah
(Gimme some) Gimme some
Obsession
It's a case of...
Just a taste of...
It's a case of possession obsession I had"
"Do What You Want, Be What You Are",Unavailable
So Close,"They met on the dance floor in the old high school gym
He fell like a rock, she kinda liked him
And his heart beat like thunder as they moved cross the floor
When the music was over she slipped out of his arms
And out of the door, yes you did
Yeah a man loves a woman but he can't understand
Why she's sad when she stares at the ring on her hand
Or she sits in some club where the long shadows fall
Drop a coin in the jukebox not the phone on the wall
So close, yet so far away
So close, yet so far away
We believe in tomorrow maybe more than today
We're so close, so close, yet so far away
Some people think if you really believe
That's what you need to solve all the mysteries
Yeah I know someone who just heads for the sun
(She says)
""I don't wanna be wise, I just wanna stay young""
So close, yet so far away
So close, yet so far away
We believe in tomorrow, but we stuck in today
Baby we're so close, so close, so far away
There's a restless look in your eye tonight
There's a secret hurt in my heart
(So close)
And the dream that pulls us together girl
Is a dream that's gonna tear us, tear us apart
There's a restless look in your eye tonight
Are you looking for somewhere, end up here
(I see you looking in my eye)
We gotta fight, to keep it together girl
For the dreams that keeps us
So close, yet so far away
So close, yet so far away
The who would've thought girl that we end up this way
Given so close, so close, so far away
We're livin' in a dream world
(So close, so far away)
But we live in today, girl
(So close, so far away)
Just you and me baby
(So close, so far away)
Baby side by, side by, side by
Side by, side by, side by, side (So close, so far away)
(So close, so far away)
So close, so far away
So close"
Your Imagination,Unavailable
I Can Dream About You,Unavailable
The Sky Is Falling,"Time will tell, give it some new meaning now
What it really takes to survive
Oh, time will prove that my fears, all were coming true
Now that you're leaving my life
Clouding up, I think I see rain and now
Oh, no, I'm feeling the pain, oh
So far, the omens are saying now
That a stormy time is coming again
The sky is falling, no early warning
There's no returning, it's the end of the loving
The sky is falling, no early warning
There's no returning, the sky is falling
Coming down, oh, baby, it's all around
Waves are washing over me
Oh, weathered through over storms, yeah, they seemed so long
But not as hard as this will be
Don't we know? Haven't we learned by now?
Hurt the love and you're gonna cry
Oh, baby, nothing can save us now
My heart is dark as the sky
The sky is falling, no early warning
There's no returning, it's the end of the loving
The sky is falling, no early warning
There's no returning, the sky is falling
oh-ooh, yeah, oh, no, no, no, no
(There's no returning) oh-ooh, yeah, mmh
(The sky is falling) oh-ooh, yeah, oh, no, no
(There's no returning) oh-ooh, yeah, mmh
Gotta turn my back on the feeling
So, I can face the world
Don't you know my heart stopped believing?
But I just can't keep reaching for love, oh
Oh, no, can't keep reaching
Oh-ooh, yeah, mmh
Oh-ooh, oh, yeah, yeah
the sky is falling, babe
(There's no returning) oh, end of a love affair
(The sky is falling) ain't got no early warning
(There's no returning) ooh, the sky, the sky is falling
oh, falling down, falling down on me and you, babe
(There's no returning) oh, end of all we cared about
(The sky is falling) oh, ain't got no warning, no warning
(There's no returning) oh, sky is falling
oh-ooh, yeah, oh, oh
(There's no returning) whoa, sky is falling, oh
(The sky is falling) oh, no early warning
(There's no returning) ooh, sky is falling"
Philly Forget Me Not (with Train),"I've been livin' outside of Philly
Yeah, I'm so far away
I've been gone for more than a minute
Is the neighbourhood the same?
All the kids on the corner
California never had that thing (that thing)
I remember Rich Girl in the summer like yesterday
Philly forget me not, forget me not, forget me not
Come on, Philly don't forget me now
Philly forget me not, forget me not, forget me not
Come on, Philly don't forget me now, ooh, oh, ooh, oh
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now
Goin' back way low in seven
There was music all night
Oh, and when the hands hit 11
Pennsylvania came to life
All the kids on the corner
California never had that thing
I remember Rich Girl in the summer like yesterday (you're a rich girl)
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now, ooh, oh, ooh, oh
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me
Every time I go away from ya
I could feel my mama wait for me
Philly I would never change on ya
You ain't always sunny honey
But you love me back
Philly forget me not, forget me not, forget me not
Philly forget me not, forget me not, forget me not
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now
Just like yesterday (ooh, oh, ooh, oh), come on
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now (oh, oh, come on now)
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now
Philly forget me not, forget me not, forget me not
Come on Philly don't forget me now (I remember you girl now)
Ooh, oh, ooh, oh
Philly forget me not, forget me not, forget me not
Come on Philly, don't forget me now"
I'm Just a Kid (Don't Make Me Feel Like a Man),Unavailable
Mano A Mano,Unavailable
Crime Pays,"I know you know all the pros and cons
They help you get to everything you want
Greasing policemen bending all the rules
Make them an offer that they can't refuse
One crime, baby, I can't forgive
The kind that hurts where I live
I'm a nice guy, I try to wait and see
If you'll get caught or go free
You stole my heart and left me blue
It looks like crime pays for you
You do it and you get away
It seems like crime pays (crime pays)
Beat the heat, but you couldn't pay me off
You're staying cool no matter what it costs
You get caught, you'll never do the time
Ooh, I have to say you've got a way with
One crime, baby, I can't forgive
The kind that hurts where I live
It's all too clear, but I still don't see
Why all the guilty go free
You stole my heart and left me blue
It looks like crime pays for you
You do it and you get away
It seems like crime pays (crime pays)
It seems like crime pays (crime pays)
Catch a thief and let her go
You won't get back the love she stole
Ooh, shake her down, but she don't mind
'Cause she committed the perfect crime, okay, okay
You know I know you're a pro and con artiste
Oh, baby, you're a false alarm
Why do I try to play it by the rules?
I was the victim, but I'm not a fool
You stole my heart and left me blue
It looks like crime pays for you
You do it and you get away
It seems like crime pays (crime pays)
It seems like crime pays (crime pays)
It seems like crime pays (crime pays)
It seems like crime pays (crime pays), ooh
crime pays
(Crime pays) you stole my heart, girl
(Crime pays) ooh, ooh
(Crime pays)
get away bad
(You're gonna get away) crime pays
(You're gonna get away) get away bad
(You're gonna get away) crime pays
get away bad
(You're gonna get away) crime pays for you, you do me wrong, girl
(You're gonna get away) get away bad
(You're gonna get away) crime pays
you stole my heart and left me blue, girl
(You're gonna get away) it looks like crime pays for you
(You're gonna get away) you do it and you get away
(You're gonna get away) it seems like crime pays"
Ooh Child,Unavailable
Abandoned Luncheonette,Unavailable
