Song Name,Lyrics
Play Me,"She was morning
And I was nighttime
I one day woke up
To find her lying beside my bed
I softly said, ""Come take me""
For I was lonely
In need of someone
As though I'd done someone wrong somewhere
But I don't know where
I don't know where
Come lately
You are the sun, I am the moon
You are the words, I am the tune
Play me
Song she sang to me
Song she bring to me
Words that rang in me
Rhyme that sprang from me
Warmed the night
And what was right
Became me
You are the sun, I am the moon
You are the words, I am the tune
Play me
And so it was
That I came to travel
Upon a road that was thorned and narrow
Another place
Another grace
Would save me
You are the sun, I am the moon
You are the words, I am the tune
Play me
You are the sun, I am the moon
You are the words, I am the tune
Play me"
Cherry Cherry,"Baby loves me, yes, yes she does
Ah, the girl's outta sight, yeah
Says she loves me, yes, yes she does
Mmm, gonna show me tonight, yeah
Hey, she got the way to move me, Cherry
(She got the way to groove me)
(She got the way to move me)
Cherry, baby
(She got the way to groove me)
All right
Tell your mama, girl, I can't stay long
We got things we gotta catch up on
Mmm, you know, you know what I'm sayin'
Can't stand still while the music is playin'
Hey, all right
Y'ain't got no right, no, no you don't
Ah, to be so exciting
Won't need bright lights, no, no we won't
Gonna make our own lightning
Hey, she got the way to move me, Cherry
(She got the way to groove me)
Cherry, baby
(She got the way to move me) Uh huh
(She got the way to groove me)
No, we won't tell a soul where we gone to
Girl, we do whatever we want to
Ah, I love the way that you do me
Cherry, babe, you really get to me
Hey, she got the way to move me, Cherry
(She got the way to groove me)
Cherry baby
All right
(She got the way to groove me) Cherry
(She got the way to grove me) Yeah, see"
"Hello Again - From ""The Jazz Singer"" Soundtrack",Unavailable
Holly Holy,"Holly holy eyes
Dream of only me
Where I am, what I am
What I believe in
Holly holy
Holly holy dream
Wanting only you
And she comes
And I run just like the wind will
Holly holy
sing a song
(Sing) sing a song of songs
(Sing) sing it out
Sing it strong (sing, sing, sing, sing)
Yeah
Yeah
Call the sun in the dead of the night
And the sun's gonna rise in the sky
Touch a man who can't walk upright
And that lame man, he's gonna fly
And I fly
And I fly
Holly holy love
Take the lonely child
And the seed
Let it be filled with tomorrow
Holly holy
Sing it strong (sing, sing, sing, sing)
Yeah
Yeah
Call the sun in the dead of the night
And the sun's gonna rise in the sky
Touch a man who can't walk upright
And that lame man, he's gonna fly
And I fly, yeah
And I fly
Holly holy dream
Dream of only you
Holly holy sun
Holly holy rain
Holly holy love"
Brother Love's Travelling Salvation Show,"… Hot August night
And the leaves hanging down
And the grass on the ground smelling sweet
… Move up the road
To the outside of town
And the sound of that good gospel beat
… Sits a ragged tent
Where there ain't no trees
And that gospel group
Telling you and me
… It's love, Brother Love say
Brother Love's Travelling Salvation Show
Pack up the babies
And grab the old ladies
And everyone goes
'Cause everyone knows
Brother Love's show
… Room gets suddenly still
And when you'd almost bet
You could hear yourself sweat, he walks in
… Eyes black as coal
And when he lifts his face
Every ear in the place is on him
… Starting soft and slow
Like a small earthquake
And when he lets go
Half the valley shakes
… It's love, Brother Love say
Brother Love's Travelling Salvation Show
Pack up the babies
And grab the old ladies
And everyone goes
'Cause everyone knows
'Bout Brother Love's show
… Hallelujah, brothers
Halle-hallelujah
I said brothers
(Hallelujah) Now you got yourself two good hands
(Halle-hallelujah) And when your brother is troubled
You gotta reach out your one hand for him
(Hallelujah) 'Cause that's what it's there for
(Halle-hallelujah) And when your heart is troubled
You gotta reach out your other hand
(Hallelujah) Reach it out to the man up there
(Halle-hallelujah) 'Cause that's what he's there for
… Take my hand in yours
Walk with me this day
In my heart I know
I will never stray
Halle, halle, halle, halle, halle, halle, halle
… Love, Brother Love say
Brother Love's Travelling Salvation Show
Pack up the babies
And grab the old ladies
And everyone goes
… I say love, Brother Love say
Brother Love's Travelling Salvation Show
(Halle, halle)
Pack up the babies
And grab the old ladies
And everyone goes
… Love, Brother Love say
Brother Love's Travelling Salvation Show"
Kentucky Woman,"Kentucky woman
She shines with her own kind of light
She'd look at you once
And a day that's all wrong looks all right
And I love her
God knows, I love her
Kentucky woman
If she get to know you
She goin' to own you
Kentucky woman
Well, she ain't the kind
Makes heads turn at the drop of her name
But something inside
That she's got turn you on just the same
And she loves me
God knows, she loves me
Kentucky woman
If she get to know you
She goin' to own you
Kentucky woman
I don't want much
The good Lord's earth beneath my feet
A gentle touch from that one girl
And life is sweet and good
Ain't no doubt
I'm talkin' about
Kentucky woman
If she get to know you
She goin' to own you
Kentucky woman
I don't want much
The good Lord's earth beneath my feet
A gentle touch from that one girl
And life is sweet and good
Ain't no doubt
I'm talkin' about
Kentucky woman
If she get to know you
She goin' to own you
Kentucky woman
Kentucky woman
Kentucky woman"
"Love On The Rocks - From ""The Jazz Singer"" Soundtrack","Love on the rocks
Ain't no surprise
Just pour me a drink
And I'll tell you some lies
Got nothing to lose
So you just sing the blues
All the time
Gave you my heart
Gave you my soul
You left me alone here
With nothing to hold
Yesterday's gone
Now all I want
Is a smile
First they say they want you
Hear how they really need you
Suddenly you find you're out there
Walking in a storm
And when they know they have you
Then they really have you
Nothing you can do or say
You've got to leave, just get away
We all know the song
You need what you need
You can say what you want
Not much you can do
When the feeling is gone
Maybe blue skies above
But it's cool
When your love's on the rocks
First they say they want you
Hear how they really need you
Suddenly you find you're out there
Walking in a storm
And when they know they have you
Then they really have you
Nothing you can do or say
You've got to leave, just get away
We all know the song
Love on the rocks
Ain't no big surprise
Just pour me a drink
And I'll tell you more lies
Yesterday's gone
And now all I want is a smile
You need what you need
You can say what you want
Not much you can do
When the feeling is gone
May be blue skies above
But it's cool when your love's on the rocks
First they say they want you
How they really need you
Suddenly you find you're out there
Walking in a storm
And when they know they have you
Then they really have you
Nothing you can do or say
You've got to leave, just get away
We all know the song
Love on the rocks
Ain't no big surprise
Just pour me a drink
And I'll tell you my lies
Yesterday is gone
And now all I want is a smile"
Longfellow Serenade,"Lonfellow serenade
Such were the plans I'd made
For she was a lady
And I was a dreamer
With only words to trade
You know that I was born for a night like this
Warmed by a stolen kiss
For I was lonely
And she was lonely
Ride, come on baby, ride
Let me make your dreams come true
I'll sing my song
Let me make it warm for you
I'll weave his web of rhyme
Upon the summer night
We'll leave this worldly time
On his winged flight
Then come, and as we lay
Beside this sleepy glade
There I will sing to you
My Longfellow serenade
Longfellow serenade
Such were the plans I made
But she was a lady
As deep as a river
And through the night, we stayed
And in my way, I loved her as none before
Loved her with words and more
For she was lonely
And I was lonely
Ride, come on baby, ride
Let me make you dreams come true
I'll sing my song
Let me sing my song
Let me make it warm for you
I'll weave this web of rhyme
Upon the summer night
We'll leave this worldly time
On his winged flight
Then come, and as we lay
Beside this sleepy glade
There I will sing to you
My Longfellow serenade"
The Story Of My Life,"The story of my life
Is very plain to read
It starts the day you came
It ends the day you leave
The story of my life
Begins and ends with you
The names are still the same
The story's still the truth
I was alone
You found me waiting
And made me your own
I was afraid
That somehow I never could be
The man that you wanted of me
You're the story of my life
And every word is true
Each chapter sings your name
Each page begins with you
It's the story of our times
And never letting go
And if I die today
I wanted you to know
Stay with me here
Share with me, care with me
Stay and be near
And when it began
I'd lie awake every night
Just knowing somewhere deep inside
That our love affair just might write
The story of my life
It's so very plain to read
It starts the day you came
And ends the day you leave"
Shilo,"Young child with dreams
Dream ev'ry dream on your own
When children play
Seems like you end up alone
Papa says he'd love to be with you
If he had the time
So you turn on the only friend you can find
There in your mind
Shilo, when I was young
I used to call you name
When no one else would come
Shilo, you always came
And we'd play
Young girl with fire
Something said she understood
I wanted to fly
She made me feel like I could
Held my hand out, and I let her take me
Blind as a child
All I saw was the way that she made me smile
She made me smile
Shilo, when I was young
I used to call you name
When no one else would come
Shilo, you always came
And you'd stay
Had a dream, and it filled me with wonder
She had other plans
""Got to go, and I know that you'll understand""
I understand
Shilo, when I was young
I used to call you name
When no one else would come
Shilo, you always came
Come today"
"America - From ""The Jazz Singer"" Soundtrack",Unavailable
Lonely Looking Sky,"Lonely looking sky, lonely sky
Lonely looking sky
And being lonely makes you wonder why
Makes you wonder why
Lonely looking sky
Lonely looking sky
Lonely looking sky
Lonely looking night, lonely night
Lonely looking night
And being lonely never made it right
Never made it right
Lonely looking night
Lonely looking night
Lonely looking night
Sleep
We sleep
And we may dream
While we may
Dream
We dream
For we may wake
One more day
One more day
Glory looking day, glory day
Glory looking day
And in it's glory told a simple way
Behold it if you may
Glory looking day
Glory looking day
Ah, lonely looking sky"
Stones - Single Version,"Stones would play inside her head,
And where she slept, they made her bed.
And she would ache for love and get
But stones.
La la la la la la la la la la home.
Lordy child a good days comin',
And I'll be there to let the sun in,
And bein' lost is worth the comin' home.
La la la la la la la la la on stones.
You and me a time for planting,
You and me a harvest granting,
The every prayer ever prayed,
We're just two wild flowers that grow.
La la la la la la la la la on stones."
I'm A Believer,"I thought love was only true in fairy tales
Meant for someone else but not for me
Love was out to get me
That's the way it seemed
Disappointment haunted all my dreams
Then I saw her face
Now I'm a believer
Not a trace of doubt in my mind
I'm in love
And I'm a believer
I couldn't leave her if I tried
Not if i tried
I thought love was more or less a giving thing
Seems the more I gave the less I got
What's the use in trying
All you get is pain
When I needed sunshine I got rain
Then I saw her face
Now I'm a believer
Not a trace of doubt in my mind
I'm in love
And I'm a believer
I couldn't leave her if I tried
Not if I tried
Love was out to get me
That's the way it seemed
Disappointment haunted all my dreams
Then I saw her face
Now I'm a believer
Not a trace of doubt in my mind
I'm in love
And I'm a believer
I couldn't leave her if I tried
Not if I tried
Oh, yeah
Said I'm a believer"
"Crunchy Granola Suite - Live At The Greek Theatre, Los Angeles/1972",Unavailable
Desirée,"It was the third of June
On that summer's day
When I became a man
At the hands of a girl almost twice my age
And she came to me
Just like a morning sun
And it wasn't so much her words as such
As the way they were sung
It was the way they were sung
Desiree
Oh, Desiree
There I was found
By the sweet passion sound
Of your loving song
Time was right, the night was long
Remember, Desiree?
Oh, Desiree
Somehow I knew
I could only have you 'til the morning light
If only for that single night
Sweet Desiree, you made it right
Then came the fourth of June
On that sleepless night
Well, I tossed and I turned
While the thought of her burned up and down my mind
For she was there and gone
Without one regret
But she continues on
Like the words of a song
I could not forget, I could not forget
Desiree
Oh, Desiree
There I was found
By the sweet passion sound
Of your loving song
Time was right, the night was long
Remember, Desiree?
Oh, Desiree
And though somehow I knew
I could only have you 'til the morning light
The night was long, the time was right
Do you remember, Desiree?
Oh, Desiree
Do you remember, Desiree?"
Skybird,"Skybird
Make your soul
And every heart will know
Of the tale
Skybird
Make your tune
For none may sing it
Just as you do
Look at the way I glide
Caught on the wind's laxy tide
Sweetly how it sings
Rally each heart at the sight
Of your silver wings
Skybird, skybird
Nightbird
Find your way
For none may know it
Just as you may"
Soolaimon,"Come here, come say
Ride on the night
Sun becomes day
Day shall provide
Soo, Soolaimon
Soolai, soolai, Soolaimon
Soo, Soolaimon
Soolai, soolai, Soolaimon
Soo, Soolaimon
Soolai, soolai, Soolaimon
Hey, God of my want, want, want
Lord of my need, need, need
Leading me on, on, on
On to the woman, she dance for the sun
God of my day, day, day
Lord of my night, night, night
Seek for the way, way, way
Taking me home
She callin'
Bring home my name
On the wings of a flea
Wind in the plains
Dance once for me
Soo, Soolaimon
Soolai, soolai, Soolaimon
Soo, Soolaimon
Soolai, soolai, Soolaimon
Soo, Soolaimon
Soolai, soolai, Soolaimon
Soo, Soolaimon
Soolai, soolai, Soolaimon
Hey, God of my want, want, want
Lord of my need, need, need
Leading me on, on, on
On to the woman, she dance for the sun
God of my day
Lord of my night
Seek for the way
Taking me home
God of my want, want, want
Lord of my need, need, need
Leading me on, on, on
On to the woman, she dance for the sun
God of my day, day, day
Lord of my night, night, night
Seek for the way, way, way
Taking me home and she calling my name
God of my want, want, want
Lord of my need, need, need
Leading me on, on, on
On to the woman, she dance for-"
If You Know What I Mean,"When the night returns just like a friend
When the evening comes to set me free
When the quiet house that wait beyond the day
Make peaceful sounds in me
Took a drag from my last cigarette
Took a drink from a glass of old wine
I closed my eyes, and I could make it real
And feel it one more time
Can you hear it, babe
Can you hear it, babe
From another time
From another place
Do you remember it, babe
And the radio played like a carnival tune
As we lay in our bed in the other room
When we gave it away for the sake of a dream
In a penny arcade, if you know what I mean
If you know what I mean babe
Here's to the songs we used to sing
And here's to the times we used to know
It's hard to hold them in our arms again
But hard to let them go
Do you hear it, babe
Do you hear it, babe
It was another time
It was another place
Do you remember it, babe
And the radio played like a carnival tune
As we lay in our bed in the other room
When we gave it away for the sake of a dream
In a penny arcade, if you know what I mean
If you know what I mean
If you know what I mean
If you know what I mean
If you know what I mean babe"
Mr. Bojangles,"I knew a man,
Bojangles and he danced for you
In worn out shoes
Silver hair, a ragged shirt and baggy pants
The old soft shoe
He jumped so high, jumped so high
Then he'd lightly touch down
I met him in a cell in New Orleans,
He was down and out
He looked to me to be the eyes of age
As he spoke right out
He talked of life, he talked of life
He laughed, slapped his leg and stepped
Mr. Bojangles
Mr. Bojangles
Mr. Bojangles, dance
He said his name,
Bojangles and he danced a lick
Across the cell
He grabbed his pants, a better stance
And jumped so high, clicked his heels
He let go a laugh Let go a laugh
Shook back his clothes all around
He danced for those in minstrel shows
And county fairs
Throughout the south
He spoke with tears of fifteen years
How his dog and he traveled about
His dog up and died he up and died
After twenty years he still grieves
Mr. Bojangles
Mr. Bojangles
Mr. Bojangles, dance
He said I dance now
At every chance in honky tonks
For drinks and tips
But most the time
I spend behind these county bars
'Cause I drinks a bit
He shook his head
And as he shook his head
I heard someone ask, please
Mr. Bojangles
Mr. Bojangles
Mr. Bojangles
Go on and dance"
Red Red Wine,"Red, red wine goes to my head
Makes me forget that I still need her so
Red, red wine, it's up to you
All I can do I've done
Memories won't go, memories won't go
I'd have sworn that with time
Thoughts of you leave my head
I was wrong, now I find
Just one thing makes me forget
Red, red wine, stay close to me
Don't let me be alone
It's tearing apart my blue heart
I'd have sworn that with time
Thoughts of you leave my head
I was wrong, now I find
Just one thing makes me forget
Red, red wine, stay close to me
Don't let me be alone
It's tearing apart my blue heart
Red red wine, you make me feel so fine
You keep me rockin' all of the time
Red red wine, you make me feel so grand
I feel a million dollar when you're just in my hand
Red red wine, you make me feel so sad
Any time I see you go, it make me feel bad
Red red wine, you make me feel so fine
Monkey pack him Rizla pon the sweet Dep line
Red red wine, weh give me whole heap of zing
Whole heap of zing, make me do my own thing
Red red wine, you really know how fi love
Your kind of lovin' like a blessing from above
Red red wine, I loved you right from the start
Right from the start, and with all of my heart
Red red wine inna eighties style
Red red wine inna modern beat style
Yeah
Give me a likkle time, let me clear up mi mind
Give me a likkle time, let me clear up mi mind
Give me red wine, the kind make me feel fine
You make me feel fine all of the time
Red red wine, you make me feel so fine
Monkey pack him Rizla pon the sweet Dep line
The line broke, the money get choked
Bun bad ganja pon him likkle rowing boat
Red red wine, I'm gonna hold on to you
Hold on to you 'cause I know yuh love truth
Red red wine, I'm gonna love you til' I die
Love you 'til I die, and that's no lie
Red red wine, can't get you out mi mind
Wherever you may be, I'll surely find
I'll surely find, make no fuss, just leave us
Give me a little time, let me clear out my mind
Give me a little time, let me clear out my mind
Give me red wine, the kind make me feel fine
You make me feel fine all of the time
Red red wine, you make me feel so fine
Monkey back and ease up on the sweet deadline
The line broke, the money get choked
Bun bad ganja pon him likkle rowing boat
Red red wine, you really know how fi love
Your kind of lovin' like a blessing from above
Red red wine, I loved you right from the start
Right from the start, and with all of my heart
Red red wine, weh give me whole heap of zing
Whole heap of zing, make me do my own thing
Red red wine inna eighties style
Red red wine inna modern beat style
Yeah
Red red wine, you make me feel so fine
You keep me rockin' all of the time
Red red wine, you make me feel so grand
I feel a million dollar when you're just in my hand
Red red wine, you make me feel so sad
Any time I see you go, it make me feel bad"
Be - Introduction Of Jonathan,Unavailable
And The Grass Won't Pay No Mind,Unavailable
Both Sides Now,"Rolls and flows of angel hair
Ice cream castles in the air
Feather canyons everywhere
I've looked at clouds that way
But now they only block the sun
They rain, they snow on everyone
So many things I would've done
But clouds got in my way
I've looked at clouds from both sides now
From up and down and still somehow
It's clouds' illusions I recall
I really don't know clouds at all
Moons and Junes and Ferris wheels
The dizzy, dancing way you feel
As every fairy tale comes real
I've looked at love that way
But now it's just another show
Leave 'em laughin' when you go
But if you care, don't let em' know
Don't give yourself away
I've looked at love from both sides now
From give and take and still somehow
It's love's illusions I recall
I really don't know love at all
Tears and fears and feeling proud
Say ""I love you"" right out loud
Dreams and schemes and circus crowds
I've looked at life that way
But now old friends are acting strange
They shake their heads and say I've changed
But something's lost when somethings gained
Living everyday
I've looked at life from both sides now
From win and lose and still somehow
It's life's illusions I recall
I really don't know life at all"
You Don't Bring Me Flowers,"You don't bring me flowers
You don't sing me love songs
You hardly talk to me anymore
When I come through the door at the end of the day
I remember when
You couldn't wait to love me
Used to hate to leave me
Now after lovin' me late at night
When it's good for you, babe
And you're feeling alright
Well, you just roll over and turn out the light
And you don't bring me flowers anymore
It used to be so natural (used to be)
Talk about forever
But used-to-bes don't count anymore
They just lay on the floor 'til we sweep them away
And baby, I remember
All the things you taught me
I learned how to laugh
And I learned how to cry
Well, I learned how to love
And I learned how to lie
So you'd think I could learn how to tell you goodbye
(So you'd think I could learn how to tell you goodbye)
You don't bring me flowers anymore
Well, you'd think I could learn how to tell you goodbye
Well, you don't say you need me
And you don't sing me love songs
You don't bring me flowers anymore"
Brooklyn Roads,"If I close my eyes
I can almost hear my mother
Callin', ""Neil, go find your brother
Daddy's home, and it's time for supper
Hurry on""
And I see two boys
Racin' up two flights of staircase
Squirmin' into Papa's embrace
And his whiskers warm on their face
Where's it gone
Oh, where's it gone
Two floors above the butcher
First door on the right
Life filled to the brim
As I stood by my window
And I looked out of those
Brooklyn Roads
I can still recall
The smells of cookin' in the hallways
Rubbers drying in the doorways
And report cards I was always
Afraid to show
Mama'd come to school
And as I'd sit there softly crying
Teacher'd say, ""He's just not trying
He's got a good head if he'd apply it""
But you know yourself
It's always somewhere else
I built me a castle
With dragons and kings
And I'd ride off with them
As I stood by my window
And looked out on those
Brooklyn Roads
Thought of going back
But all I'd see are stranger's faces
And all the scars that love erases
But as my mind walks through thoses places
I'm wonderin'
What's come of them
Does some other young boy
Come home to my room
Does he dream what I did
As he stands by my window
And looks out on those
Brooklyn Roads
Brooklyn Roads"
Dry Your Eyes,"Dry your eyes, take your song out
When it's a newborn afternoon
And if you can't recall the singer, can you still recall the tune?
Dry your eyes and play it slowly, just like you're marching off to war
Sing it like you always wanted, like you sung it once before
And from the center of the circle, to the biggest of the waiting crowd
If it ever is forgotten, sing it long and sing it loud
And come dry your eyes
And you taught us more about living, than we ever cared to know
And we came to learn a secret, and we never let it go
And it was more than being holy, though it was less than being free
And if you can't recall the reason, can you hear the people see?
Right through the lightening and the thunder, to the dark side of the moon
To that distant falling angel, that descended much too soon
Come dry your eyes
Dry your eyes, take your song out
It's a newborn afternoon
And if you can't recall the singer, you can still recall the tune
And come dry your eyes
Come dry your eyes
Dry your eyes"
"Summerlove - From ""The Jazz Singer"" Soundtrack",Unavailable
Morningside,"Morningside
The old man died
And no one cried
They simply turned away
And when he died
He left a table made of nails and pride
And with his hands he carved these words inside
""For my children""
Morning light
Morning bright
I spent the night
With dreams that make you weep
Morning time
Wash away the sadness from these eyes of mine
For I recall the words the old man signed
""For my children""
And the legs were shaped with his hands
And the top made of oaken wood
And the children sat around this great table
Touched with their laughter
Ah, and that was good
Morningside
An old man died
And no one cried
He surely died alone
And truth is sad
For not a child would claim the gift he had
The words he carved became his epitath
""For my children"""
"Prologue - Live At The Greek Theatre, Los Angeles/1972",Unavailable
