Song Name,Lyrics
Tell Me Something Good,"You ain't got no kind of feeling inside
I got something that'll sure 'nough set your stuff on fire
You refuse to put anything before your pride, yeah
Well, what I go will knock all your pride aside
Tell me something good, yeah
Tell me that you love me, yeah
Tell me something good
Tell me that you like it, yeah
""Got no time, "" is what you're known to say
I'll make you wish there was forty eight hours to each day, yeah
Your problem is you ain't been loved like you should
What I got to give will sure 'nough do you good
Tell me something good
(Tell me, tell me, tell me)
Tell me that you love me, yeah
Tell me something good
(Tell me, tell me, tell me)
Tell me that you like it, yeah
You ain't got no kind of feeling inside
I got something that sure 'nough sets your stuff on fire
You refuse to put anything before your pride, mmh
Well, what I got will knock your pride aside
Tell me something good (oh, yeah, yeah)
Tell me that you love me, yeah
Tell me something good (oh, baby, baby, baby, yeah)
Tell me that you like it, yeah (you gots to)
Tell me something good (ohh, tell me, baby, tell me)
Tell me that you love me, yeah, yeah, yeah, yeah, yeah
Tell me something good (ohh, tell me, tell me, tell me)
Tell me that you like it, yeah, yeah, don't you like it, baby?
Tell me something good"
Love Hangover,"From rags to riches, here I stand
Shaped and molded by your loving hand
With faith and trust unshaken
You led me all the way
Through years of joy and tears
I'm standing here to say
You're that one love in my lifetime
And if I search this whole wide world
I know I'll never find a love that's stronger
Than an oak tree
That will be standing in the sun
When my life is done, yeah
A carefree girl
I couldn't see
All the future plans, darlin'
You made for me
You placed the whole world
At my feet
And lit a flame of passion
That burns eternally
You're that one love in my lifetime
And if I search this whole wide world
I know I'll never find a love that's stronger
Than an oak tree
That will be standing in the sun
When my life is done, yeah
Love may come
And love may go
But you're the man that made me
And no one else can change me
You're my Adam and I'm your Eve
And if I live a hundred years
I know there'll only be
One love (one love)
In my lifetime (in my lifetime)
Only one love
Burning in this heart of mine (burning in this heart of mine)
You're that one love in my lifetime
And if I live a hundred years
I know I'll never find a love that's stronger
Than an oak tree
That will be standing in the sun
When my life is done
One love (one love)
In my lifetime (in my lifetime)
Oh, only one love (only one love)
Burning in this heart of mine (burning in this heart of mine)
One love (you're that one love)
Burning in this heart of mine (burning in this heart of mine)"
Love To Love You Baby,"I love to love you, baby
I love to love you, baby
I love to love you, baby
I love to love you, baby
I love to love you, baby
I love to love you, baby
When you're laying so close to me
There's no place I'd rather you be than with me, me, uh
I love to love you, baby
I love to love you, baby
I love to love you, baby
Do it to me again and again
You put me in such an awful spin, in a spin, in, uh
Oh, love to love you, baby
Oh, love to love you, baby
Oh, love to love you, baby
Ah, love to love you, baby
I love to love you, baby
I love to love you, baby
Lay your head down real close to me
Soothe my mind and set me free, set me free, uh
I love to love you, baby
I love to love you, baby
Alright, alright
Alright
Oh
Whoa
Oh
Oh, yeah
Oh, ah, oh
Love to love you, baby, baby
Love to love you, baby, baby
Love to love you, baby, 'bout to love
Love to love you, baby, baby
Love to love you, baby, baby
Love to love you, baby, 'bout to love"
Theme From Mahogany (Do You Know Where You're Going To) - Single Version,"Do you know where you're going to?
Do you like the things that life is showing you?
Where are you going to?
Do you know?
Do you get what you're hoping for?
When you look behind you, there's no open doors
What are you hoping for?
Do you know?
Once we were standing still in time
Chasing the fantasies that filled our minds
You knew how I loved you, but my spirit was free
Laughing at the questions that you once asked of me
Do you know where you're going to?
Do you like the things that life is showing you?
Where are you going to?
Do you know?
Now looking back at all we planned
We let so many dreams just slip through our hands
Why must we wait so long before we see
How sad the answers to those questions can be?
Do you know where you're going to?
Do you like the things that life is showing you?
Where are you going to?
Do you know?
Do you get what you're hoping for?
When you look behind you, there's no open doors
What are you hoping for?
Do you know?"
Last Dance - Single Version,"Last Dance
Last Dance for love
Yes, it's my last change
For romance tonight
I need you, by me,
Beside me, to guide me,
To hold me, to scold me,
'Cause when I'm bad
I'm so, so bad
So let's dance, the last danec
Let's dance, the Last Dance
Let's dance, this Last Dance tonight
Last Dance, Last Dance for love
Yes, it's my last change
For romance tonight
Oh, I need you, by me,
Beside me, to guide me,
To hold me, to scold me,
'Cause when I'm bad
I'm so, so bad
So let's dance, the Last Dance
Let's dance, the Last Dance
Let's dance, this Last Dance tonight
Yeah, will you be my Mr. Right?
Can you fill my appetite
I can't be sure
That you're the one for me
But all that I ask
Is that you dance with me
Dance with me, dance with me, yeah
Oh I need you, by me,
Beside me, to guide me,
To hold me, to scold me,
'Cause when I'm bad
I'm so, so bad
So let's dance, this Last Dance
Let's dance, this Last Dance
Let's dance, this Last Dance tonight
Oh I need you, by me,
To beside, to guide me,
To hold me, to scold me,
'Cause when I'm bad
I'm so, so bad
So, come on baby, dance that dance
Come on baby, dance that dance
Come on baby, let's dance tonight..."
Bad Girls,"Toot, toot hey beep, beep
Toot, toot hey beep, beep
Toot toot hey beep beep
Toot toot hey beep beep
Bad girls
Talking 'bout the sad girls
Sad girls
Talking about bad girls, yeah
See them out on the street at night, walkin'
Picking up on all kinds of strangers
If the price is right you can score
If you're pocket's nice
But you want a good time
You ask yourself, who they are
Like everybody else, they come from near and far
Bad girls
Talking about the sad girls
Sad girls
Talking about the bad girls, yeah
Friday night and the strip is hot (hot)
Sun's gone down and they're about to trot (out trot)
Spirit's high and legs look hot
Do you wanna get down
Now don't you ask yourself, who they are
Like everybody else, they wanna be a star
Bad girl, sad girls
You such a dirty bad girl
Beep, beep uh, uh
You bad girl, you sad girl
You such a dirty bad girl
Beep beep uh, uh
Now you and me, we're both the same
But you call yourself by different names
Now your mama won't like, it when she finds out
Her girl is out at night
Toot, toot hey beep, beep
Toot, toot hey beep, beep
Toot, toot hey beep, beep
Toot toot hey beep beep
Hey Mister, have you got a dime? (Toot, toot hey beep, beep)
Mister, do you want to spend some time, oh yeah (Toot, toot hey beep, beep)
I got what you want (Toot, toot hey beep, beep)
You got what I need (Toot, toot hey beep, beep)
I'll be your baby (Toot, toot hey beep, beep)
Come and spend it on me (Toot, toot hey beep, beep)
Hey mister (Toot, toot hey beep, beep)
I'll spend some time with you (Toot, toot hey beep, beep)
With you, you're fine, with you (Toot, toot hey beep, beep) with you
Bad girls (Toot, toot hey beep, beep)
They're just bad girls (Toot, toot hey beep, beep)
Talkin' about sad girls (Toot, toot hey beep, beep)
Sad girls (Toot, toot hey beep, beep)
Hey, hey Mister (Toot, toot hey beep, beep)
Got a dime (Toot, toot hey beep, beep)
Toot toot hey beep
Toot, toot hey beep, beep
Toot, toot hey beep, beep
Toot, toot hey beep, beep"
Hot Stuff,"Sittin' here eatin' my heart out waitin'
Waitin' for some lover to call
Dialed about a thousand numbers lately
Almost rang the phone off the wall
Lookin' for some hot stuff, baby, this evenin'
I need some hot stuff, baby, tonight
I want some hot stuff, baby, this evenin'
Gotta have some hot stuff
Gotta have some love tonight
Hot stuff
Baby, baby
Baby, baby (tonight)
I need hot stuff
Baby, baby
Baby, baby (tonight)
I want some hot stuff
Baby, baby
Baby, baby (tonight)
I need hot stuff
Baby, baby
Baby, baby (tonight)
Baby, baby
Baby, baby (tonight)
Baby, baby
Baby, baby (tonight)
Baby, baby
Baby, baby (tonight)
Baby, baby
Baby, baby (tonight)
Lookin' for a lover who needs another
Don't want another night on my own
Wanna share my love with a warm blooded lover
Wanna bring a wild man back home
Gotta have some hot love, baby, this evenin'
I need some hot stuff, baby, tonight
I want some hot stuff, baby, this evenin'
Got to have some lovin'
Got to have love tonight
Hot stuff
Baby, baby
Baby, baby (tonight)
I need hot stuff
Baby, baby
Baby, baby (tonight)
I want some hot stuff
Baby, baby
Baby, baby (tonight)
I need hot stuff
Baby, baby
Baby, baby (tonight)
Looking for some hot stuff
Baby, baby
Baby, baby (tonight)
I need some hot stuff
Baby, baby
Baby, baby (tonight)
Looking for some hot stuff
Baby, baby
Baby, baby (tonight)
I need hot stuff
Baby, baby
Baby, baby (tonight)"
MacArthur Park - Single Version,"Spring was never waiting for us, dear
It ran one step ahead
As we followed in the dance
MacArthur's Park is melting in the dark
All the sweet, green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no
I recall the yellow cotton dress
Foaming like a wave
On the ground beneath your knees
The birds, like tender babies in your hands
And the old men playing Chinese checkers by the trees
MacArthur's Park is melting in the dark
All the sweet, green icing flowing down
Someone left the cake out in the rain
I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no
MacArthur's Park is melting in the dark
All the sweet, green icing flowing down
Someone left my cake out in the rain
And I don't think that I can take it
'Cause it took so long to bake it
And I'll never have that recipe again
Oh, no, oh"
Heaven Knows,"Baby, please (Baby, please)
Please don't take your love from me (Please don't take your love from me)
I am yours forevermore (ever more), 'till eternity (oh)
Silently (so silently), listen to the words I say (listen to the words I say)
I'm not talking just for play (just for play)
Listen to me, please (won't you listen to me)
Heaven knows it's not the way it should be and
Heaven knows it's not the way it could be and
Don't you know there's no need to leave
Heaven knows I never wanna leave you
Heaven knows I only wanna please you
Don't you know love is what I need
Down inside (down inside)
Don't get caught with foolish pride (don't get caught with foolish pride)
Put all the other things aside (things aside)
There's only you and me (you and me, you and)
Believe in us (believe in us), we were always meant to be (always meant to be)
Me for you and you for me (you for me), 'till eternity ('till eternity)
Heaven knows it's not the way it should be and
Heaven knows it's not the way it could be and
Don't you know there's no need to leave
Heaven knows I never want to leave you
Heaven knows I only want to please you
Don't you know that Iove is what I need
Heaven knows it's not the way it should be and
Heaven knows it's not the way it could be and
Don't you know there's no need to leave
Heaven knows I only wanna love you and
Heaven knows I never wanna lose you
Don't you know love is meant to be
Heaven knows it's not the way it should be
And now you know, so stop with the pretending"
We Are Family - 1995 Remaster,"We are family
I got all my sisters with me
We are family
Get up everybody and sing
We are family
I got all my sisters with me
We are family
Get up everybody and sing
Everyone can see we're together
As we walk on by
(And) and we fly just like birds of a feather
I won't tell no lie
all of the people around us they say
Can they be that close
Just let me state for the record
We're giving love in a family dose
We are family (hey, y'all)
I got all my sisters with me
We are family
Get up everybody and sing (sing it to me)
We are family
I got all my sisters with me
We are family
Get up everybody and sing
Living life is fun and we've just begun
To get our share of this world's delights
(High) high hopes we have for the future
And our goal's in sight
no, we don't get depressed
Here's what we call our golden rule
Have faith in you and the things you do
You won't go wrong, oh no
This is our family jewel
We are family (hey, sing it to me)
I got all my sisters with me
We are family (oh, I can hear you now)
Get up everybody and sing
We are family
I got all my sisters with me
We are family (get up, get up y'all)
Get up everybody and sing
We are family (I got my sisters with me)
I got all my sisters with me
We are family
Get up everybody and sing (get up and sing it to me)
We are family"
Don't Stop 'Til You Get Enough,"You know, I was
I was wondering, you know
If you could keep on
Because the force
It's got a lot of power
And it make me feel like, ah
It make me feel like, ooh
Lovely is the feelin' now
Fever, temperatures risin' now
Power (oh power) is the force, the vow
That makes it happen, it asks no questions why (ooh)
So get closer (closer now)
To my body now
Just love me
'Til you don't know how (ooh)
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Touch me and I feel on fire
Ain't nothin' like a love desire (ooh)
I'm melting (I'm melting)
Like hot candle wax
Sensation (oh sensation)
Lovely where we're at (ooh)
So let love take us through the hours
I won't be complainin' (ooh)
'Cause this is love power (ooh)
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Heartbreak enemy despise
Eternal (oh, eternal)
Love shines in my eyes
So let love take us through the hours
I won't be complainin'
'Cause your love is alright, alright
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop (don't stop, babe)
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough (oh, my baby)
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough
Lovely is the feeling now
I won't be complaining
The force is love power
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop (don't stop, darlin')
Don't stop 'til you get enough
Keep on, with the force, don't stop (go crazy, baby)
Don't stop 'til you get enough
Keep on, with the force, don't stop (keep on, now)
Don't stop 'til you get enough
Keep on, with the force, don't stop (keep on, darlin')
Don't stop 'til you get enough
Keep on, with the force, don't stop (love power, yeah)
Don't stop 'til you get enough
Keep on, with the force, don't stop (keep on, darlin')
Don't stop 'til you get enough
Keep on, with the force, don't stop (don't, no, no)
Don't stop 'til you get enough (keep up the power, yeah, ooh)
Keep on, with the force, don't stop
Don't stop 'til you get enough ('til you get enough, now)
Keep on, with the force, don't stop
Don't stop 'til you get enough (ooh)
Keep on, with the force, don't stop (yeah)
Don't stop 'til you get enough (oh, no)
Keep on, with the force, don't stop (yeah)
Don't stop 'til you get enough (keep on, baby)
Keep on, with the force, don't stop
Don't stop 'til you get enough (oh, 'til you get enough)
Keep on, with the force, don't stop
Don't stop 'til you get enough
Keep on, with the force, don't stop (keep on, darlin')
Don't stop 'til you get enough
Keep on, with the force, don't stop (oh, no)
Don't stop 'til you get enough
Keep on, with the force, don't stop
Don't stop 'til you get enough"
The Boss,"Ooh, yeah
Ooh, yeah
Fancy me
Thought I had my degree
In life and how love
Wanna be run
I had a one-step plan to prove it
Guide in my pocket for fools
Folly and fun
Love had to show me one thing
I was so right
So right
Thought I could turn emotion
On and off
I was so sure
So sure
But love taught me
Who was, who was, who was the boss
I'd defy
Anyone who claimed that I
Didn't control whatever moved in my soul
I could tempt
Touch delight
Just because you fell for me
Why should I feel uptight
Love had to show me one thing
I was so right
So right
Thought I could turn emotion
On and off
I was so sure
I was so, so sure
But love taught me
Taught me who was, who was the boss
Love taught me
Taught me
Taught me
Taught me
I was so right
So right
Thought I could turn emotion
On and off
I was so sure
So sure
But love taught me
Taught me who was, who was the boss
Love taught me
Straight, straight up in my face
Love taught me who was the boss
Love taught me who was the boss
Love taught me
Love taught me
Love taught me who was the boss
Love taught me who was the boss"
Rock with You - Single Version,"Girl, close your eyes
Let that rhythm get into you
Don't try to fight it
There ain't nothing that you can do
Relax your mind
Lay back and groove with mine
You gotta feel that heat
And we can ride the boogie
Share that beat of love
I wanna rock with you (all night)
Dance you into day (sunlight)
I wanna rock with you (all night)
We're gonna rock the night away (rock, right)
Out on the floor
There ain't nobody there but us
Girl, when you dance
There's a magic that must be love
Just take it slow
'Cause we got so far to go
When you feel that heat
And we're gonna ride the boogie
Share that beat of love
I wanna rock with you (all night)
Dance you into day (sunlight)
I wanna rock with you (all night)
We gon' rock the night away (rock, right)
And when the groove is dead and gone (yeah)
You know that love survives
So we can rock forever, on
I wanna rock with you
I wanna groove with you
Wanna rock (all night)
With you, girl (sunlight)
Rock with you, rock with you, yeah (all night)
Dance the night away (rock, right)
I wanna rock with you, yeah (all night)
Rock you into day (sunlight)
I wanna rock with you (all night)
Rock the night away (rock, right)
Feel the heat, feel the beat (all night)
(Woo)
Rock you into day (sunlight)
I wanna rock (all night)
Rock the night away (rock, right)"
Upside Down,"I said upside down
You're turning me
You're giving love instinctively
Around and round you're turning me
Upside down
Boy, you turn me
Inside out
And round and round
Upside down
Boy, you turn me
Inside out
And round and round
Instinctively you give to me
The love that I need
I cherish the moments with you
Respectfully I say to thee
I'm aware that you're cheating
When no one makes me feel like you do
Upside down
Boy, you turn me
Inside out
And round and round
Upside down
Boy, you turn me
Inside out
And round and round
I know you got charm and appeal
You always play the field
I'm crazy to think you are mine
As long as the sun continues to shine
There's a place in my heart for you
That's the bottomline
Upside down
Boy, you turn me
Inside out
And round and round
Upside down
Boy, you turn me
Inside out
And round and round
Instinctively you give to me
The love that I need
I cherish the moments with you
Respectfully I say to thee
I'm aware that you're cheating
But no one makes me feel like you do
Upside down
Boy, you turn me
Inside out
And round and round
Upside down
Boy, you turn me
Inside out
And round and round
Upside down
Boy, you turn me
Inside out
And round and round
Upside down
Boy, you turn me
Inside out
And round and round
Upside down you're turning me
You're giving love instinctively
Around and round you're turning me
I say to thee respectfully
Upside down you're turning me
You're giving love instinctively
Around and round you're turning me
I say to thee respectfully
I said a upside down you're turning me
You're giving love instinctively
Around and round you're turning me
I say to thee respectfully
Upside down you're turning me
You're giving love instinctively
Around and round you're turning me
I say to thee respectfully
Upside down you're turning me"
Dim All The Lights,"Dim all the lights sweet darling
Cause tonight it's all the way
Turn up the old victrola
Gonna dance the night away
Love just don't come easy
No it seldom does
When you find the perfect love
Let it fill you up
Dim all the lights sweet darling
Cause tonight it's all the way, hey baby
Turn up the old victrola
Gonna dance the night away
Love just don't come easy
No it seldom does
When you find the perfect love
Let it fill you up
Dim all the light sweet honey
Cause tonight it's you and me
No need to worry darlin'
Cause it's for eternity
Love don't come easy
This you know I understand
I want to be your woman
If you'll be my man
Let yourself go freely and I'll
Show you things that you've dreamed of
Don't think that your dreaming
We've found the perfect love
And I'm like a cup come fill me up
Dim all the lights sweet darlin'
Cause the night is on the way, oh baby
Turn up the old victrola
Gonna dance the night away
Do what you want
You can use me all up
Take me bottom to top
Don't leave even one drop
No, no, no do it tonight
You know the moment's so right
Turn my brown body white
Come let's dim all the lights
Dim all the lights sweet darlin'
Cause the night is on the way, hey baby
Turn up the old victrola
Gonna dance the night away, hey baby
Dim all the lights sweet darlin'
Dim all the lights sweet honey..."
